arg-id,comment-id,argument
A185001345000000007_0,185001345000000007,"Expanding the interpretation of Article 30-4 by rights holders, including the media, could severely restrict large-scale language data collection for AI development."
A185001345000000007_1,185001345000000007,"Developers may hesitate and domestic AI development could be hindered, potentially rendering Article 30-4 meaningless and impeding the country's progress."
A185001345000000007_2,185001345000000007,It is important to listen not only to rights holders but also to the opinions of AI developers to avoid hindering the country's development.
A185001345000000007_3,185001345000000007,"It is crucial to seriously consider the future of the country in the next 10, 50, 100 years and beyond, especially with declining birth rates and an aging population. AI technology is essential for supporting future generations."
A185001345000000008_0,185001345000000008,Actions permissible for humans should generally be permissible for AI as well.
A185001345000000008_1,185001345000000008,Limiting income based on specific professions should not be justified.
A185001345000000009_0,185001345000000009,"Restricting the learning process in AI, such as inputting and processing data, with copyright limitations could hinder the advancement of computer science."
A185001345000000009_1,185001345000000009,"If learning and output in AI are considered copyright infringement, AI should be legally recognized with personhood."
A185001345000000010_0,185001345000000010,Consideration should be given to promoting fair compensation in the market for AI-generated content.
A185001345000000010_1,185001345000000010,"The current provision in copyright law, Article 30-4, may contribute to the belief that there is no need to compensate copyright holders for machine learning."
A185001345000000010_2,185001345000000010,This situation could worsen the well-being of creators and negatively impact the production of high-quality content.
A185001345000000010_3,185001345000000010,"In the long run, to ensure that AI technology is beneficial to society, I believe there should be a legal amendment requiring permission from copyright holders for AI learning."
A185001345000000011_0,185001345000000011,Implementing technical measures to prevent unauthorized reproduction of copyrighted materials for AI learning may undermine the limitations on rights as per Section 30-4 of the law.
A185001345000000011_1,185001345000000011,"Using technologies like mist to hinder learning and declaring future commercial intentions by the author may not fall under current restrictions, potentially weakening rights limitations."
A185001345000000011_2,185001345000000011,Maintaining the current wording without changes or deletions could negatively impact AI learning in our country and jeopardize our competitive advantage in the field.
A185001345000000011_3,185001345000000011,"Considering that most AI learning activities by big tech companies are legal, the current provision may be crucial in maintaining our national advantage."
A185001345000000011_4,185001345000000011,"If the provisions on rights limitations become obsolete, it could lead to the loss of our country's advantage in AI development. Deleting this provision might be advisable if possible."
A185001345000000012_0,185001345000000012,Learning from illegal sources like pirate sites should be illegal
A185001345000000012_1,185001345000000012,AI developers should make the source of their training data public to prevent illegal activities
A185001345000000013_0,185001345000000013,AI technologies should be promoted for improving work efficiency in planning and administrative roles.
A185001345000000013_1,185001345000000013,AI can enhance productivity and address labor shortages in Japan.
A185001345000000013_2,185001345000000013,AI in content generation can boost creativity and increase the number of content creators.
A185001345000000013_3,185001345000000013,The use of AI in content creation should be encouraged while protecting the rights of existing creators.
A185001345000000013_4,185001345000000013,Clear guidelines should be established for the use of image-generating AI to prevent misuse and protect creators' rights.
A185001345000000013_5,185001345000000013,It is important to integrate new AI technologies into Japanese society to improve working conditions and productivity.
A185001345000000014_0,185001345000000014,There should be a mechanism to address potential infringements in AI-generated content
A185001345000000014_1,185001345000000014,AI-generated content with potential infringements should be subject to restrictions to prevent harm
A185001345000000014_2,185001345000000014,There should be a system to warn businesses about potential infringements in AI-generated content
A185001345000000015_0,185001345000000015,Generating AI should be completely banned to protect the creativity and rights of creators.
A185001345000000015_1,185001345000000015,The use of AI for creating fake images and impersonating artists can lead to societal confusion and should be prohibited.
A185001345000000016_0,185001345000000016,The output of AI-generated content should be prohibited from public release.
A185001345000000016_1,185001345000000016,Using AI-generated content for commercial purposes without proper authorization should be considered a criminal offense.
A185001345000000018_0,185001345000000018,The current operation of generative AI raises concerns as it collects and compresses data without permission from rightful owners.
A185001345000000018_1,185001345000000018,Generative AI can lead to exploitation as third parties commercially benefit from data collected without considering the rights of the original owners.
A185001345000000018_2,185001345000000018,"The use of generative AI can unknowingly lead to the misuse and misappropriation of vast amounts of data, potentially eroding cultural and artistic achievements."
A185001345000000019_0,185001345000000019,"Regulating AI learning in Japan and the West may not be enforceable in countries like China, potentially leading to challenges in protecting authors' rights in a globalized society."
A185001345000000019_1,185001345000000019,"Distinguishing between human and AI learning, the speed and accessibility of generating content are key differences that pose challenges for existing laws."
A185001345000000019_2,185001345000000019,Proposed amendments to current laws should focus on defining copyright infringement by AI learning and addressing malicious distribution of copyrighted works.
A185001345000000019_3,185001345000000019,Enhancing protection for the use of copyrighted names and strengthening penalties for infringement can help curb unauthorized distribution and commercialization of AI-generated content.
A185001345000000019_4,185001345000000019,"Clear definitions of copyright infringement in law, without the need to consider similarity or dependence, can lead to effective enforcement as a non-criminal offense."
A185001345000000019_5,185001345000000019,"Using characters like 'M●ckey Mouse' as an example, regulations should extend to works with obscured names to prevent infringement."
A185001345000000019_6,185001345000000019,"The proposal aims to combat copyright infringement by AI without restricting AI development domestically, thus maintaining competitiveness in the AI industry."
A185001345000000020_0,185001345000000020,Illustrations and photographs are the property of their creators and should be used with permission or proper licensing.
A185001345000000020_1,185001345000000020,"AI-generated content should not be used or sold without permission, even though the laws are not fully established yet. Let's cooperate on this matter."
A185001345000000021_0,185001345000000021,There is a need to consider how to classify tools that attack AI development and learning processes
A185001345000000021_1,185001345000000021,Public concerns raised by certain groups should be evaluated with caution to understand their underlying motivations
A185001345000000022_0,185001345000000022,"I am concerned about the criminalization of artificial intelligence (AI) as a strict liability offense. AI plays an increasingly important role in our daily lives, and its development continues to advance. However, if AI is used for illegal activities, it is unfair to solely burden the victims with responsibility. Criminalizing AI and attributing liability as a strict liability offense to individuals could impose undue burdens on many people. For instance, to sue the companies or individuals who developed AI, collecting evidence and the costs and time involved in pursuing legal action would be necessary. As a result, only some individuals or companies may afford to file lawsuits, while many victims may not receive redress. I believe that those responsible for AI involvement in illegal activities should be held accountable, but the responsibility should be shared equally. Not only should the victims be the ones to initiate legal action, but related companies and institutions should also bear the responsibility of taking appropriate measures. When laws regarding AI's involvement in illegal activities are discussed, it is crucial to advocate for the protection of victims' rights and the establishment of a fair system. Instead of leaving the handling of illegal activities to individual victims, we should establish a legal framework and allocate responsibilities appropriately to implement fair and effective measures."
A185001345000000023_0,185001345000000023,"AI-generated content may lead to a mass production of similar ideas, potentially replacing demand for specific creators' works."
A185001345000000023_1,185001345000000023,There is a risk of infringing on the moral rights of authors if AI-generated content diminishes their future reputation by using their works for information analysis.
A185001345000000023_2,185001345000000023,"AI can create expressions similar to existing ones even without creative intent, potentially leading to a loss of social reputation for authors if their works are used to create commonplace expressions."
A185001345000000024_0,185001345000000024,"AI learning should respect the original rights holders to prevent potential harm to their financial income, social status, and reputation."
A185001345000000024_1,185001345000000024,"In the learning and development stages, the source of all content should be transparent, and permission from rights holders should be obtained."
A185001345000000024_2,185001345000000024,"Generated content should be clearly marked as AI-generated to prevent confusion and misuse, and to differentiate from human-created content."
A185001345000000024_3,185001345000000024,"Content created by AI should not be considered as original works, as they rely on the input data and do not reflect the creator or the AI itself."
A185001345000000025_0,185001345000000025,The concept of 'non-enjoyment purpose as the original use' should not be limited to database works when considering copyright infringement.
A185001345000000025_1,185001345000000025,The emergence of technologies like AI for additional learning may change the premise that only database works have economic value within the category of 'non-enjoyment purpose as the original use' works.
A185001345000000025_2,185001345000000025,"If there is economic value in treating individual works as 'non-enjoyment purpose as the original use' works, it is conceivable that new works falling under this category may emerge."
A185001345000000025_3,185001345000000025,"For instance, in the case of illustrations, one could consider publishing works with added noise as enjoyment purpose works and selling those without noise as non-enjoyment purpose works."
A185001345000000025_4,185001345000000025,"There are different perspectives on this scenario, such as considering both as replicas of a single work and defining them as 'a single work that is the original use for both enjoyment and non-enjoyment purposes', or treating them as separate works and categorizing them as 'two works, each being the original use for enjoyment and non-enjoyment purposes'."
A185001345000000025_5,185001345000000025,"Regardless, it is worth considering the framework of 'non-enjoyment purpose as the original use' works."
A185001345000000026_0,185001345000000026,"To address copyright concerns related to AI-generated content, creating copyright-free databases or ensuring attribution to original creators upon each use could be considered."
A185001345000000026_1,185001345000000026,There is a need to protect Japanese creators and align with the Cool Japan policy by exploring options like establishing data banks for creative works or implementing mechanisms to attribute data usage back to the original creators.
A185001345000000026_2,185001345000000026,"Concerns about AI-generated content include the speed of learning and generation, potential loss of work for creators due to the rapid generation pace of AI, and the emotional response from some users towards AI-generated content."
A185001345000000026_3,185001345000000026,"While AI-generated content may raise copyright issues resembling copied products, regulating AI may not be as effective as ensuring existing creators are in a copyright-compliant state."
A185001345000000026_4,185001345000000026,It is suggested that focusing on supporting existing creators and ensuring copyright compliance could differentiate Japan from other countries and leverage its strengths.
A185001345000000027_0,185001345000000027,AI should be regulated to prevent misuse for harassment or criminal activities.
A185001345000000027_1,185001345000000027,Regulations should be in place to address the misuse of AI for spreading false information or committing crimes.
A185001345000000028_0,185001345000000028,AI-generated illustrations without permission are a form of theft.
A185001345000000028_1,185001345000000028,Illustrations are the result of hard work and are valuable assets created by artists.
A185001345000000028_2,185001345000000028,Efforts should be made to protect the rights and efforts of artists in the face of AI-generated content.
A185001345000000028_3,185001345000000028,It is important to value and support the individuals who contribute to Japan's culture and art.
A185001345000000029_0,185001345000000029,AI-generated content raises concerns about copyright infringement and cultural appropriation.
A185001345000000029_1,185001345000000029,There is a need to protect the rights of creators from piracy and AI-generated content.
A185001345000000030_0,185001345000000030,"AI datasets often contain illegal content like unauthorized images, videos, and audio, as well as harmful material such as child pornography and abuse."
A185001345000000030_1,185001345000000030,"Using AI datasets without permission can lead to issues like harassment, threats, and deepfake content that can harm individuals."
A185001345000000030_2,185001345000000030,Unauthorized use of datasets without the creators' consent raises intellectual property concerns.
A185001345000000030_3,185001345000000030,"It is important to respect intellectual property rights and not infringe upon creators' property, even when using AI technology."
A185001345000000030_4,185001345000000030,Encouraging the use of AI without considering these ethical and legal implications is not acceptable in a society governed by the rule of law.
A185001345000000031_0,185001345000000031,"AI development should prioritize ethical considerations, such as using legally obtained datasets and avoiding targeting specific individuals."
A185001345000000031_1,185001345000000031,"Creators should have a say in how AI technologies are developed, for example, by implementing opt-in systems."
A185001345000000031_2,185001345000000031,It is important to ensure fair compensation for creators whose data is used in AI training.
A185001345000000031_3,185001345000000031,AI should not exploit creators by using their data without proper consent.
A185001345000000031_4,185001345000000031,"AI should not engage in activities that undermine ethical practices, such as copying content without permission."
A185001345000000031_5,185001345000000031,"There is a need to address concerns about AI generating content that closely resembles the original data, similar to the issues seen in Manga websites."
A185001345000000031_6,185001345000000031,Implementing opt-in systems can help ensure that AI technologies are used responsibly and ethically.
A185001345000000032_0,185001345000000032,Developers should consider users when creating AI models
A185001345000000032_1,185001345000000032,AI models should require permission or disclosure for the data they learn from
A185001345000000032_2,185001345000000032,AI providers should offer the option to delete data from AI models if creators do not want their work to be included
A185001345000000032_3,185001345000000032,"AI models should be used as tools to assist creators, not as easy generators of content"
A185001345000000032_4,185001345000000032,Creators should have the option to embed digital signatures in outputs generated by AI models
A185001345000000033_0,185001345000000033,"When using pirated materials for AI learning, the focus should be on ease of learning rather than copyright infringement."
A185001345000000033_1,185001345000000033,"In AI image generation, the concept of dependency should be considered to avoid copyright infringement."
A185001345000000033_2,185001345000000033,AI users should not be penalized if they unknowingly use existing copyrighted materials in AI training data.
A185001345000000033_3,185001345000000033,"It should not be required to store all training data to prove the absence of copyrighted materials, as it would make AI development and operation difficult."
A185001345000000033_4,185001345000000033,Extreme measures like refusing to generate specific prompts should not be recommended as they may lead to excessive restrictions.
A185001345000000034_0,185001345000000034,Concerns about AI-generated content resembling specific individuals' styles and potential copyright violations have been raised.
A185001345000000034_1,185001345000000034,It is important to find a balance that benefits both developers and creators in the use of AI technology.
A185001345000000035_0,185001345000000035,The process of selecting AI-generated content can involve significant creative input
A185001345000000035_1,185001345000000035,The meticulous selection process in AI-generated content creation can demonstrate creative intent
A185001345000000036_0,185001345000000036,"Defining the boundary between learning and development stages in AI is challenging and could lead to broad interpretations, potentially expanding rights excessively."
A185001345000000036_1,185001345000000036,Concerns exist that such broad interpretations could restrict AI development.
A185001345000000036_2,185001345000000036,"Training AI on copyrighted materials can be beneficial for generating dissimilar outputs, such as negative prompts."
A185001345000000036_3,185001345000000036,Strict application of AI usage in later stages can help protect rights appropriately.
A185001345000000036_4,185001345000000036,Creating a secure environment for research institutions and companies to conduct AI training and development is essential.
A185001345000000036_5,185001345000000036,"While cases like negative prompts involving copyrighted materials are generally accepted, additional clarification for public awareness would be appreciated."
A185001345000000037_0,185001345000000037,There should be regulations prohibiting the use of copyrighted materials in AI training without the consent of the rights holders.
A185001345000000037_1,185001345000000037,AI-generated content should not be used to attack or harass the original creators.
A185001345000000037_2,185001345000000037,The misuse of AI-generated content can negatively impact creators' motivation and may lead to cultural destruction.
A185001345000000038_0,185001345000000038,Copyright should be preserved for the original authors if AI-generated outputs closely resemble existing copyrighted works.
A185001345000000038_1,185001345000000038,"AI requires vast amounts of training data, much of which consists of illustrations protected by copyright laws."
A185001345000000038_2,185001345000000038,"If only the opinions of illustrators are heavily reflected, AI technology is likely to stagnate."
A185001345000000038_3,185001345000000038,"Therefore, restrictions in personal, non-profit, and research use should be abolished, while regulations should be imposed on commercial use and submissions to open communities."
A185001345000000039_0,185001345000000039,Regulation of AI should prevent the emergence of similar products and exclude unrelated AI technologies.
A185001345000000039_1,185001345000000039,It is important to listen to the opinions of both users and victims to avoid a repeat of past issues like with drones.
A185001345000000039_2,185001345000000039,Careful consideration should be given to opinions to prevent misuse and stagnation of technology.
A185001345000000039_3,185001345000000039,Promoting coexistence between generated AI and creators can lead to significant positive changes.
A185001345000000039_4,185001345000000039,Implementing visible markers and managing the sources of learning data could help address concerns about AI technology.
A185001345000000039_5,185001345000000039,Efforts should be made to protect serious creators from the current unregulated environment in AI development.
A185001345000000039_6,185001345000000039,"Learning from software like NEUTRINO, which prioritizes coexistence with data sources, could be beneficial in AI regulation."
A185001345000000040_0,185001345000000040,AI should be regulated to address concerns related to the impact on creators and their work
A185001345000000040_1,185001345000000040,AI-generated content on social media can significantly affect the reputation of creators
A185001345000000041_0,185001345000000041,AI should respect copyright laws when using creators' work for learning purposes
A185001345000000041_1,185001345000000041,Creators should be protected from having their work used without permission for AI learning
A185001345000000042_0,185001345000000042,"Current AI technologies can reproduce creative works based on prompts, raising concerns similar to unauthorized reproduction of content."
A185001345000000042_1,185001345000000042,It is impractical for individuals to pursue legal action against unauthorized AI-generated content due to high costs and time constraints.
A185001345000000042_2,185001345000000042,There is a need for national regulations on AI to address issues of unauthorized content generation and protect creators.
A185001345000000042_3,185001345000000042,The emergence of anti-learning systems like Glaze poses a threat to the authenticity and value of human-created creative works.
A185001345000000042_4,185001345000000042,Professional artists are hesitant to trust and use current AI technologies due to instances of trust issues and content integrity concerns.
A185001345000000042_5,185001345000000042,"Young illustrators and artists may suffer financial losses in the current AI market where their unique styles can be easily replicated, hindering artistic progress."
A185001345000000042_6,185001345000000042,Japan should implement unique AI regulations to protect young creators and prevent the exploitation of their work by AI companies.
A185001345000000042_7,185001345000000042,"Pressure should be exerted on AI companies that excessively mimic the artistic styles of young Japanese creators, as the current situation undermines national interests and cultural development."
A185001345000000043_0,185001345000000043,"Artworks and illustrations are the result of the hard work and dedication of their creators, who have spent time learning and honing their skills. Copyright exists to protect the efforts and rights of creators. Using AI to incorporate and manipulate these creations without permission for profit is a violation of copyright and akin to theft. Even if AI-generated works are not sold for profit, the ease of replicating similar works through AI can devalue the original creations and hinder the livelihood of the rightful copyright holders. It is essential to prioritize the protection of copyright holders and their works by prohibiting the use of AI technology on copyrighted materials. This can be achieved through the creation of legislation and enforcement measures against violators who use AI on copyrighted works."
A185001345000000044_0,185001345000000044,"The current use of AI in generating content may conflict with the rights of copyright holders, potentially harming their interests unjustly."
A185001345000000044_1,185001345000000044,"The use of AI trained without permission or trained on pirated sites that hinder cultural development could indirectly substitute copyrighted works, potentially harming the interests of copyright holders."
A185001345000000044_2,185001345000000044,"AI-generated content, even if based on unprotected ideas, could still harm the interests of copyright holders if the resulting content is similar or identical, potentially exacerbating or facilitating such harm."
A185001345000000044_3,185001345000000044,The current use of AI is seen as inhibiting cultural development and unjustly harming the interests of copyright holders.
A185001345000000044_4,185001345000000044,"Regulations need to be established to protect the rights of copyright holders, and AI systems that unjustly harm the market of rights holders should be internationally regulated."
A185001345000000044_5,185001345000000044,"Efforts to monitor and share training data for AI general models, comply with copyright laws, and protect opt-out rights are crucial to prevent the exploitation of cultural content by AI systems."
A185001345000000045_0,185001345000000045,AI users should respect the rights of data sources and creators
A185001345000000045_1,185001345000000045,There should be legal consequences for AI users who do not comply with data source agreements
A185001345000000045_2,185001345000000045,AI-generated content should not infringe on the copyrights of original creators
A185001345000000045_3,185001345000000045,Legal measures should be in place to address harassment and defamation by AI users
A185001345000000046_0,185001345000000046,Current copyright laws are inadequate to address the issues raised by AI-generated images.
A185001345000000046_1,185001345000000046,"AI-generated images often lack clear attribution to original artists, leading to potential copyright infringement."
A185001345000000046_2,185001345000000046,"There is a lack of control over the use of AI-generated images, which can lead to unauthorized use and potential legal issues."
A185001345000000046_3,185001345000000046,"The use of AI-generated images raises concerns about privacy, copyright, and ethical considerations."
A185001345000000046_4,185001345000000046,There is a need to restrict the use of AI-generated images to research institutions and licensed users to address ethical and legal concerns.
A185001345000000046_5,185001345000000046,The current situation with AI-generated images undermines the rights of creators and poses risks to privacy and intellectual property.
A185001345000000046_6,185001345000000046,More attention should be given to the ethical implications of using AI-generated images and protecting the rights of creators.
A185001345000000047_0,185001345000000047,"AI technologies, such as image and text generation, have been very useful for tasks like proofreading business documents."
A185001345000000047_1,185001345000000047,"AI has enabled individuals to create illustrations based on their own ideas, bringing joy to those who previously struggled with drawing."
A185001345000000047_2,185001345000000047,"AI has also helped retired artists rediscover the joy of creating illustrations, providing a new avenue for artistic expression."
A185001345000000047_3,185001345000000047,"It can be challenging when AI technologies are unfairly demonized, despite their positive impact on learning and creativity."
A185001345000000047_4,185001345000000047,"It is hoped that Japan will foster a supportive environment for AI development, even if domestically created AI technologies are not yet prevalent."
A185001345000000048_0,185001345000000048,"AI systems like stablediffusion are facing global regulations due to problematic datasets, particularly the inclusion of real images of child pornography victims."
A185001345000000048_1,185001345000000048,"To advance AI development, it is crucial to create datasets that are 100% clean."
A185001345000000048_2,185001345000000048,"Unauthorized use of creators' work for training AI models, even with clean datasets, can have negative impacts on creators."
A185001345000000048_3,185001345000000048,Regulating this issue is challenging and continues to be exploited.
A185001345000000048_4,185001345000000048,"To protect Japanese culture, it is necessary to halt the promotion of AI systems like stablediffusion that are merely replication devices."
A185001345000000048_5,185001345000000048,Glorifying such technologies as AI is unwise and may lead to falling behind globally.
A185001345000000049_0,185001345000000049,"Current AI technologies can reproduce content based on prompts, raising concerns about unauthorized reproduction and potential legal issues."
A185001345000000049_1,185001345000000049,"It is impractical for individuals to pursue legal action against AI content reproduction due to high costs, indicating the need for national regulations and pressure on AI development companies."
A185001345000000049_2,185001345000000049,"The emergence of anti-learning systems like Glaze poses a threat to the authenticity of creative works and may lead to a race among AI companies, emphasizing the importance of strong regulations to prevent negative impacts on the global AI landscape."
A185001345000000049_3,185001345000000049,"Professional manga artists express concerns about using current AI technologies due to trust issues and the risk of unauthorized content incorporation, leading to a loss of consumer trust and hindering artistic integrity."
A185001345000000049_4,185001345000000049,"The current AI market poses risks for young illustrators and artists as AI-generated content similar to their original work can undermine their business prospects, potentially leading to a decline in artistic diversity and innovation."
A185001345000000049_5,185001345000000049,"Japan should implement unique AI regulations to protect young creators by pressuring AI companies that mimic Japanese art styles excessively, as the current situation allows global use and sale of Japanese intellectual property, harming national interests and cultural development."
A185001345000000050_0,185001345000000050,Using illustrations without permission is a violation of the illustrator's rights and undermines their value.
A185001345000000050_1,185001345000000050,AI should not be used in a way that disregards the dignity of creators.
A185001345000000051_0,185001345000000051,AI-generated images should automatically include a label indicating that they were created by AI.
A185001345000000051_1,185001345000000051,"It should be mandatory to label any image that includes AI-generated content, no matter how small or insignificant the AI contribution is."
A185001345000000051_2,185001345000000051,Permission from the original image rights holder must be obtained for AI training purposes.
A185001345000000051_3,185001345000000051,Image rights holders whose images are used for AI training should be compensated for each image used.
A185001345000000051_4,185001345000000051,Restrictions should be imposed to prevent general users from freely adding data for AI training.
A185001345000000051_5,185001345000000051,Evidence should be provided if requested to confirm that copyrighted images were not used in AI-generated images.
A185001345000000052_0,185001345000000052,"AI can be used unethically, such as for attacking other cultures."
A185001345000000052_1,185001345000000052,It is important to establish ethical norms that respect other cultures and contribute to cultural development.
A185001345000000053_0,185001345000000053,"The datasets at the core of AI generation contain unethical data like plagiarism, unauthorized learning, and inappropriate content."
A185001345000000053_1,185001345000000053,It is the government's responsibility to inform the public about the unethical data used in AI generation.
A185001345000000053_2,185001345000000053,Using AI-generated content for international expansion is impractical and could harm Japan's content industry.
A185001345000000053_3,185001345000000053,"To protect Japan's content industry and prevent isolation, clear regulations on copyright and unauthorized learning by AI are necessary."
A185001345000000054_0,185001345000000054,AI-generated content should not infringe on copyrights or include unauthorized materials like child pornography or defamatory content.
A185001345000000054_1,185001345000000054,Users should obtain proper permissions for the datasets used in AI generation and compensate the original authors or rights holders.
A185001345000000054_2,185001345000000054,There should be a more extensive consultation process involving professionals and amateurs to address concerns related to AI-generated content.
A185001345000000055_0,185001345000000055,AI should be heavily regulated to prevent unauthorized reproduction of images and potential theft of creators' identities.
A185001345000000055_1,185001345000000055,AI poses a threat to young creators by enabling easy mass production of images and potential plagiarism of their work.
A185001345000000055_2,185001345000000055,The use of AI in creative industries could lead to a decline in original content and negatively impact sectors like manga and anime.
A185001345000000055_3,185001345000000055,Creators' valuable work being learned by AI and then discarded could lead to a future where creators are marginalized.
A185001345000000055_4,185001345000000055,Copyright laws are essential to protect both current and future creators in the industry.
A185001345000000055_5,185001345000000055,"Japan, known for nurturing many creators, should choose a path that safeguards creators."
A185001345000000056_0,185001345000000056,There is a need to establish the right to refuse the use of one's work for AI learning purposes
A185001345000000056_1,185001345000000056,AI developers and service providers should be held accountable for the generated content
A185001345000000057_0,185001345000000057,"It is impossible to clearly define what constitutes AI output, but it is important to consider whether it infringes existing copyrights."
A185001345000000057_1,185001345000000057,AI development should not be restricted by copyright regulations during the learning and development stages.
A185001345000000057_2,185001345000000057,The ability for anyone to generate unoriginal AI outputs resembling existing copyrighted works is a concern.
A185001345000000057_3,185001345000000057,"Even if AI learns from existing works, if the output demonstrates originality in composition or purpose, it should be considered a new creation."
A185001345000000057_4,185001345000000057,The issue of AI services potentially infringing copyrights lies in the similarity between the materials used for learning and the resulting outputs.
A185001345000000058_0,185001345000000058,There should be measures to prevent the unjust harm to copyright holders due to the generation of a large number of similar ideas by AI technologies during the learning and development stages.
A185001345000000058_1,185001345000000058,The issue of copyright infringement should be addressed at the generation and utilization stages of AI creations to prevent discrimination against AI-generated works and to simplify complex regulations.
A185001345000000059_0,185001345000000059,"Basic research in AI should cover a wide range of topics, regardless of immediate utility."
A185001345000000059_1,185001345000000059,"Illustration AI should be used for research purposes only, not for general public use."
A185001345000000059_2,185001345000000059,There are concerns regarding copyright issues with current Illustration AI technology.
A185001345000000059_3,185001345000000059,Permission should be obtained from the original illustrators for the use of their work in AI learning.
A185001345000000059_4,185001345000000059,AI programs should be able to draw without relying heavily on copying existing artworks.
A185001345000000060_0,185001345000000060,Using a small number of copyrighted works for training image-generating AI should be subject to copyright laws.
A185001345000000060_1,185001345000000060,Consideration should be given to the similarity between generated content and copyrighted works to determine if copyright laws should apply.
A185001345000000061_0,185001345000000061,The use of datasets containing CSAM for generating AI images is unacceptable
A185001345000000061_1,185001345000000061,AI technology should not exploit private images or illustrations without permission
A185001345000000062_0,185001345000000062,"The use of AI in creative activities, such as AI-generated art, raises concerns about the opacity of the data used by AI artists, which can lead to serious copyright infringements and unethical practices."
A185001345000000062_1,185001345000000062,"The data used by AI artists, known as data boxes, should be disclosed to prevent misuse, such as the creation of inappropriate content like child pornography disguised as art."
A185001345000000063_0,185001345000000063,AI systems capable of generating content autonomously may threaten the rights of creators and individuals.
A185001345000000063_1,185001345000000063,"There is a need for legal regulations to address the potential threats posed by AI systems on various rights, such as those of creators."
A185001345000000064_0,185001345000000064,AI-generated content should be allowed to be processed with techniques like glazing for self-defense against potential harm caused by unauthorized learning.
A185001345000000064_1,185001345000000064,"It should be mandatory to include watermarks or other identifiable marks on AI-generated content to indicate its origin, to protect the motivation of creators, especially in contests."
A185001345000000064_2,185001345000000064,"Transparency in AI-generated content is crucial, and it should be mandatory to use only transparent AI models trained on clean datasets with permission from the original content owners to prevent the use of inappropriate or illegal images."
A185001345000000065_0,185001345000000065,AI should be evaluated not only from an economic and trade perspective but also on its contribution to creating an environment that supports cultural development and innovation.
A185001345000000065_1,185001345000000065,There is a need to consider whether AI is hindering or fostering an environment that supports cultural diversity and innovation.
A185001345000000066_0,185001345000000066,AI that easily imitates the works of hardworking artists and insults them should be regulated.
A185001345000000066_1,185001345000000066,AI should not be allowed to imitate specific individuals' works for financial gain and should not be used to insult the original creators.
A185001345000000067_0,185001345000000067,Costs of implementing measures to prevent copyright infringement should not be borne by potential victims.
A185001345000000067_1,185001345000000067,There should be a legal amendment to allow AI learning only from copyright holders who permit it.
A185001345000000068_0,185001345000000068,The current use of datasets contaminated with child pornography in AI training poses ethical concerns for public use.
A185001345000000068_1,185001345000000068,There are unethical practices such as creating personal artist datasets without consent using technologies like Stable Diffusion.
A185001345000000068_2,185001345000000068,The upload of AI-generated data without proper tagging is disrupting the hand-drawn artwork culture online.
A185001345000000068_3,185001345000000068,The potential positive impacts and artistic milestones in the art industry due to image-generating AI have not been observed.
